loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,open_acc,pub_rec,revol_util,is_default,fico_score,dti_score,revol_score,grade_score,delinq_score,total_score,risk_tier
25000.0, 60 months,9.76,528.23,B,B3,10+ years,MORTGAGE,80000.0,Verified,Charged Off,credit_card,MT,24.12,0.0,690.0,694.0,9.0,0.0,82.3,1,3,3,4,2,1,13,High Risk
28000.0, 60 months,14.48,658.5,C,C5,5 years,MORTGAGE,300000.0,Source Verified,Fully Paid,home_improvement,TX,0.46,2.0,685.0,689.0,4.0,0.0,6.5,0,3,1,1,3,3,11,Medium Risk
20000.0, 36 months,7.89,625.72,A,A5,< 1 year,MORTGAGE,150000.0,Source Verified,Charged Off,debt_consolidation,NV,10.24,0.0,695.0,699.0,19.0,0.0,41.8,1,3,2,2,1,1,9,Medium Risk
20000.0, 36 months,9.76,643.1,B,B3,10+ years,MORTGAGE,112000.0,Source Verified,Fully Paid,home_improvement,OK,10.41,0.0,665.0,669.0,8.0,2.0,38.3,0,3,2,2,2,1,10,Medium Risk
8400.0, 36 months,7.89,262.8,A,A5,10+ years,MORTGAGE,51000.0,Verified,Fully Paid,credit_card,SC,12.73,0.0,680.0,684.0,8.0,0.0,46.1,0,3,2,2,1,1,9,Medium Risk
11075.0, 36 months,18.49,403.12,E,E2,2 years,RENT,41000.0,Source Verified,Charged Off,credit_card,NY,25.85,0.0,680.0,684.0,11.0,0.0,63.0,1,3,3,3,4,1,14,High Risk
12000.0, 36 months,10.64,390.83,B,B4,1 year,MORTGAGE,70000.0,Verified,Fully Paid,credit_card,CT,21.69,0.0,670.0,674.0,15.0,1.0,64.5,0,3,3,3,2,1,12,Medium Risk
19650.0, 60 months,20.99,531.49,E,E5,10+ years,MORTGAGE,46800.0,Source Verified,Charged Off,debt_consolidation,WI,15.23,1.0,665.0,669.0,7.0,0.0,42.8,1,3,2,2,4,2,13,High Risk
5000.0, 36 months,7.26,154.99,A,A4,5 years,MORTGAGE,89000.0,Not Verified,Fully Paid,home_improvement,NY,22.32,0.0,785.0,789.0,10.0,0.0,50.9,0,1,3,3,1,1,9,Medium Risk
34550.0, 36 months,12.59,1157.32,C,C2,10+ years,MORTGAGE,72000.0,Verified,Fully Paid,debt_consolidation,TX,18.73,0.0,715.0,719.0,12.0,0.0,81.5,0,2,2,4,3,1,12,Medium Risk
9350.0, 36 months,8.38,294.64,B,B1,8 years,RENT,112000.0,Source Verified,Fully Paid,debt_consolidation,FL,7.73,0.0,670.0,674.0,9.0,1.0,29.0,0,3,1,2,2,1,9,Medium Risk
20000.0, 36 months,6.24,610.62,A,A2,10+ years,OWN,62000.0,Verified,Fully Paid,credit_card,PA,16.28,2.0,715.0,719.0,15.0,0.0,29.1,0,2,2,2,1,3,10,Medium Risk
16000.0, 60 months,12.59,360.7,C,C2,Unknown,RENT,60000.0,Verified,Charged Off,credit_card,PA,14.88,0.0,695.0,699.0,16.0,1.0,14.0,1,3,2,1,3,1,10,Medium Risk
15100.0, 60 months,17.86,382.3,D,D5,9 years,RENT,42000.0,Verified,Charged Off,debt_consolidation,CA,38.69,0.0,660.0,664.0,20.0,0.0,60.3,1,3,4,3,4,1,15,High Risk
4875.0, 36 months,17.57,175.2,D,D4,5 years,MORTGAGE,75000.0,Source Verified,Fully Paid,small_business,CT,9.44,0.0,660.0,664.0,6.0,1.0,28.2,0,3,1,2,4,1,11,Medium Risk
4000.0, 36 months,11.22,131.38,B,B5,< 1 year,MORTGAGE,32000.0,Source Verified,Fully Paid,other,PA,17.37,0.0,710.0,714.0,5.0,0.0,18.9,0,2,2,1,2,1,8,Low Risk
19200.0, 60 months,9.17,400.15,B,B2,4 years,MORTGAGE,108000.0,Not Verified,Fully Paid,debt_consolidation,CO,11.1,0.0,730.0,734.0,8.0,0.0,23.9,0,2,2,1,2,1,8,Low Risk
5600.0, 36 months,9.76,180.07,B,B3,2 years,RENT,37997.0,Verified,Fully Paid,debt_consolidation,CO,7.55,0.0,675.0,679.0,5.0,0.0,65.4,0,3,1,3,2,1,10,Medium Risk
11025.0, 36 months,13.67,375.05,C,C4,Unknown,MORTGAGE,27600.0,Verified,Fully Paid,other,MI,14.3,0.0,715.0,719.0,10.0,0.0,39.5,0,2,2,2,3,1,10,Medium Risk
5000.0, 36 months,8.38,157.56,B,B1,< 1 year,OWN,58000.0,Source Verified,Fully Paid,credit_card,GA,14.92,0.0,675.0,679.0,9.0,1.0,16.7,0,3,2,1,2,1,9,Medium Risk
35000.0, 60 months,15.41,840.2,D,D1,4 years,RENT,76000.0,Verified,Fully Paid,credit_card,MN,32.51,3.0,660.0,664.0,17.0,0.0,87.1,0,3,4,4,4,4,19,Critical Risk
12000.0, 60 months,11.22,262.23,B,B5,10+ years,MORTGAGE,86800.0,Not Verified,Fully Paid,debt_consolidation,FL,16.09,0.0,705.0,709.0,9.0,0.0,39.9,0,2,2,2,2,1,9,Medium Risk
10000.0, 36 months,9.76,321.55,B,B3,8 years,RENT,89032.0,Verified,Fully Paid,debt_consolidation,VT,24.42,0.0,680.0,684.0,12.0,0.0,56.2,0,3,3,3,2,1,12,Medium Risk
11000.0, 36 months,13.18,371.59,C,C3,10+ years,RENT,40000.0,Source Verified,Fully Paid,debt_consolidation,IL,35.94,0.0,675.0,679.0,21.0,0.0,30.9,0,3,4,2,3,1,13,High Risk
16000.0, 36 months,7.89,500.58,A,A5,5 years,MORTGAGE,95000.0,Source Verified,Fully Paid,debt_consolidation,GA,10.89,0.0,680.0,684.0,21.0,1.0,33.1,0,3,2,2,1,1,9,Medium Risk
15000.0, 60 months,10.64,323.45,B,B4,4 years,MORTGAGE,49500.0,Not Verified,Fully Paid,credit_card,PA,27.71,0.0,695.0,699.0,8.0,0.0,65.6,0,3,3,3,2,1,12,Medium Risk
10000.0, 36 months,6.24,305.31,A,A2,10+ years,MORTGAGE,65000.0,Source Verified,Fully Paid,credit_card,CT,17.17,0.0,750.0,754.0,9.0,0.0,19.6,0,1,2,1,1,1,6,Low Risk
24000.0, 36 months,6.89,739.85,A,A3,9 years,MORTGAGE,145000.0,Verified,Fully Paid,home_improvement,PA,20.21,2.0,690.0,694.0,17.0,0.0,88.4,0,3,3,4,1,3,14,High Risk
18000.0, 60 months,18.49,461.9,E,E2,6 years,MORTGAGE,82000.0,Source Verified,Fully Paid,debt_consolidation,CA,14.71,0.0,685.0,689.0,15.0,0.0,31.4,0,3,2,2,4,1,12,Medium Risk
32000.0, 36 months,11.99,1062.71,C,C1,5 years,RENT,97000.0,Source Verified,Charged Off,debt_consolidation,WA,19.2,1.0,665.0,669.0,12.0,0.0,59.1,1,3,2,3,3,2,13,High Risk
23475.0, 36 months,12.59,786.34,C,C2,5 years,RENT,62000.0,Verified,Charged Off,debt_consolidation,CA,29.19,0.0,685.0,689.0,17.0,0.0,39.5,1,3,3,2,3,1,12,Medium Risk
10000.0, 36 months,8.38,315.12,B,B1,5 years,RENT,125000.0,Source Verified,Fully Paid,credit_card,NY,10.32,0.0,720.0,724.0,6.0,0.0,68.9,0,2,2,3,2,1,10,Medium Risk
9600.0, 36 months,10.64,312.66,B,B4,< 1 year,MORTGAGE,88000.0,Verified,Fully Paid,debt_consolidation,IL,20.61,0.0,670.0,674.0,15.0,1.0,57.9,0,3,3,3,2,1,12,Medium Risk
13800.0, 36 months,22.99,534.13,F,F2,Unknown,OWN,72000.0,Not Verified,Charged Off,debt_consolidation,TN,30.62,0.0,700.0,704.0,9.0,0.0,58.7,1,2,4,3,4,1,14,High Risk
8000.0, 36 months,11.22,262.75,B,B5,10+ years,RENT,71500.0,Source Verified,Charged Off,debt_consolidation,FL,16.57,0.0,720.0,724.0,12.0,0.0,16.0,1,2,2,1,2,1,8,Low Risk
10000.0, 36 months,9.76,321.55,B,B3,4 years,RENT,30000.0,Source Verified,Fully Paid,other,NC,16.82,0.0,755.0,759.0,14.0,0.0,5.2,0,1,2,1,2,1,7,Low Risk
29275.0, 36 months,12.59,980.62,C,C2,10+ years,MORTGAGE,92000.0,Verified,Fully Paid,debt_consolidation,TX,16.84,0.0,675.0,679.0,16.0,0.0,69.2,0,3,2,3,3,1,12,Medium Risk
5000.0, 36 months,10.64,162.85,B,B4,3 years,RENT,86000.0,Verified,Fully Paid,credit_card,IL,18.06,0.0,685.0,689.0,15.0,0.0,98.8,0,3,2,4,2,1,12,Medium Risk
9000.0, 36 months,7.26,278.97,A,A4,1 year,OWN,35000.0,Verified,Fully Paid,debt_consolidation,NC,30.66,0.0,745.0,749.0,14.0,0.0,26.5,0,2,4,2,1,1,10,Medium Risk
18025.0, 60 months,20.99,487.54,E,E5,10+ years,RENT,41000.0,Source Verified,Charged Off,debt_consolidation,KY,13.03,0.0,680.0,684.0,12.0,0.0,63.5,1,3,2,3,4,1,13,High Risk
7500.0, 36 months,9.76,241.16,B,B3,8 years,RENT,45000.0,Source Verified,Charged Off,debt_consolidation,CA,19.67,0.0,720.0,724.0,10.0,0.0,41.1,1,2,2,2,2,1,9,Medium Risk
10000.0, 36 months,9.76,321.55,B,B3,10+ years,MORTGAGE,75000.0,Source Verified,Fully Paid,home_improvement,CA,20.21,0.0,660.0,664.0,8.0,2.0,62.2,0,3,3,3,2,1,12,Medium Risk
5000.0, 36 months,10.64,162.85,B,B4,10+ years,RENT,45000.0,Verified,Fully Paid,debt_consolidation,CA,6.29,0.0,690.0,694.0,12.0,1.0,22.2,0,3,1,1,2,1,8,Low Risk
20000.0, 36 months,5.32,602.3,A,A1,10+ years,MORTGAGE,105000.0,Source Verified,Fully Paid,debt_consolidation,AZ,7.91,0.0,720.0,724.0,15.0,0.0,30.8,0,2,1,2,1,1,7,Low Risk
12000.0, 60 months,13.67,277.18,C,C4,4 years,MORTGAGE,85000.0,Not Verified,Fully Paid,debt_consolidation,KY,10.29,0.0,670.0,674.0,16.0,1.0,41.6,0,3,2,2,3,1,11,Medium Risk
8700.0, 36 months,15.41,303.34,D,D1,1 year,OWN,23400.0,Not Verified,Fully Paid,debt_consolidation,TX,30.62,0.0,660.0,664.0,10.0,0.0,60.1,0,3,4,3,4,1,15,High Risk
25000.0, 60 months,13.18,571.14,C,C3,10+ years,MORTGAGE,105000.0,Not Verified,Fully Paid,credit_card,FL,19.1,2.0,660.0,664.0,10.0,0.0,81.6,0,3,2,4,3,3,15,High Risk
18000.0, 60 months,13.67,415.76,C,C4,9 years,MORTGAGE,110000.0,Source Verified,Fully Paid,debt_consolidation,NH,9.32,0.0,700.0,704.0,9.0,0.0,46.5,0,2,1,2,3,1,9,Medium Risk
10000.0, 60 months,14.48,235.18,C,C5,10+ years,MORTGAGE,130000.0,Source Verified,Fully Paid,debt_consolidation,VA,24.33,2.0,700.0,704.0,13.0,0.0,51.3,0,2,3,3,3,3,14,High Risk
7875.0, 36 months,13.67,267.89,C,C4,6 years,RENT,38000.0,Verified,Charged Off,credit_card,OR,22.87,2.0,680.0,684.0,16.0,0.0,27.6,1,3,3,2,3,3,14,High Risk
8000.0, 36 months,11.22,262.75,B,B5,Unknown,OWN,40000.0,Source Verified,Fully Paid,debt_consolidation,RI,22.02,0.0,660.0,664.0,3.0,0.0,87.2,0,3,3,4,2,1,13,High Risk
12000.0, 60 months,16.99,298.17,D,D3,10+ years,MORTGAGE,67000.0,Not Verified,Charged Off,debt_consolidation,NY,36.21,0.0,725.0,729.0,20.0,0.0,62.5,1,2,4,3,4,1,14,High Risk
15000.0, 36 months,14.48,516.17,C,C5,10+ years,RENT,55000.0,Verified,Charged Off,debt_consolidation,NY,19.38,0.0,680.0,684.0,11.0,0.0,82.6,1,3,2,4,3,1,13,High Risk
15000.0, 60 months,13.67,346.47,C,C4,2 years,MORTGAGE,56000.0,Verified,Fully Paid,debt_consolidation,CO,25.74,0.0,710.0,714.0,7.0,0.0,79.1,0,2,3,4,3,1,13,High Risk
5000.0, 36 months,6.24,152.66,A,A2,10+ years,MORTGAGE,73000.0,Not Verified,Fully Paid,major_purchase,FL,9.52,0.0,810.0,814.0,5.0,0.0,27.3,0,1,1,2,1,1,6,Low Risk
11025.0, 36 months,13.67,375.05,C,C4,10+ years,MORTGAGE,70000.0,Verified,Fully Paid,debt_consolidation,PA,29.93,0.0,670.0,674.0,15.0,0.0,76.3,0,3,3,4,3,1,14,High Risk
6300.0, 36 months,10.64,205.19,B,B4,10+ years,RENT,55000.0,Source Verified,Fully Paid,debt_consolidation,MA,13.99,0.0,675.0,679.0,9.0,2.0,73.1,0,3,2,3,2,1,11,Medium Risk
11200.0, 60 months,14.48,263.4,C,C5,2 years,RENT,30000.0,Verified,Charged Off,credit_card,AZ,34.28,0.0,665.0,669.0,15.0,1.0,43.3,1,3,4,2,3,1,13,High Risk
1000.0, 36 months,13.18,33.79,C,C3,2 years,RENT,52500.0,Source Verified,Fully Paid,debt_consolidation,MD,20.37,0.0,690.0,694.0,10.0,0.0,85.9,0,3,3,4,3,1,14,High Risk
11225.0, 36 months,16.99,400.15,D,D3,3 years,OWN,52000.0,Source Verified,Fully Paid,debt_consolidation,MI,36.05,0.0,705.0,709.0,11.0,0.0,35.1,0,2,4,2,4,1,13,High Risk
20000.0, 36 months,9.76,643.1,B,B3,8 years,MORTGAGE,54000.0,Not Verified,Fully Paid,home_improvement,NV,37.89,0.0,725.0,729.0,21.0,0.0,20.4,0,2,4,1,2,1,10,Medium Risk
9225.0, 36 months,16.55,326.84,D,D2,1 year,RENT,22000.0,Source Verified,Charged Off,debt_consolidation,MO,33.99,0.0,675.0,679.0,11.0,0.0,59.9,1,3,4,3,4,1,15,High Risk
15000.0, 60 months,14.48,352.77,C,C5,3 years,OWN,45000.0,Not Verified,Fully Paid,debt_consolidation,WI,23.57,0.0,725.0,729.0,25.0,0.0,6.6,0,2,3,1,3,1,10,Medium Risk
28000.0, 60 months,10.64,603.78,B,B4,2 years,MORTGAGE,110000.0,Not Verified,Fully Paid,credit_card,TX,19.47,0.0,745.0,749.0,10.0,0.0,61.8,0,2,2,3,2,1,10,Medium Risk
18400.0, 60 months,18.49,472.16,E,E2,9 years,RENT,79000.0,Verified,Charged Off,debt_consolidation,CA,27.46,0.0,680.0,684.0,8.0,0.0,73.5,1,3,3,3,4,1,14,High Risk
10000.0, 36 months,5.32,301.15,A,A1,Unknown,MORTGAGE,60000.0,Not Verified,Fully Paid,credit_card,VA,12.58,0.0,725.0,729.0,8.0,0.0,30.9,0,2,2,2,1,1,8,Low Risk
1500.0, 36 months,12.59,50.25,C,C2,7 years,RENT,135000.0,Verified,Fully Paid,vacation,WA,20.28,0.0,710.0,714.0,13.0,0.0,49.6,0,2,3,2,3,1,11,Medium Risk
35000.0, 60 months,13.18,799.59,C,C3,7 years,MORTGAGE,95000.0,Source Verified,Fully Paid,debt_consolidation,MS,8.82,0.0,740.0,744.0,7.0,0.0,65.8,0,2,1,3,3,1,10,Medium Risk
2000.0, 36 months,9.76,64.31,B,B3,10+ years,MORTGAGE,45600.0,Source Verified,Fully Paid,other,TX,16.95,0.0,660.0,664.0,10.0,0.0,24.0,0,3,2,1,2,1,9,Medium Risk
6000.0, 36 months,9.76,192.93,B,B3,9 years,RENT,80000.0,Source Verified,Fully Paid,debt_consolidation,NJ,12.17,0.0,670.0,674.0,6.0,3.0,71.2,0,3,2,3,2,1,11,Medium Risk
6000.0, 36 months,7.26,185.98,A,A4,Unknown,OWN,32400.0,Verified,Fully Paid,other,AR,22.74,0.0,790.0,794.0,9.0,0.0,5.9,0,1,3,1,1,1,7,Low Risk
13000.0, 60 months,9.76,274.68,B,B3,1 year,MORTGAGE,50000.0,Not Verified,Fully Paid,credit_card,MI,14.09,0.0,775.0,779.0,22.0,0.0,1.7,0,1,2,1,2,1,7,Low Risk
2775.0, 36 months,19.99,103.12,E,E4,< 1 year,RENT,60000.0,Verified,Fully Paid,moving,TX,0.9,0.0,685.0,689.0,7.0,1.0,6.2,0,3,1,1,4,1,10,Medium Risk
15000.0, 36 months,6.24,457.97,A,A2,10+ years,MORTGAGE,72000.0,Not Verified,Fully Paid,credit_card,CA,28.05,0.0,725.0,729.0,9.0,0.0,51.5,0,2,3,3,1,1,10,Medium Risk
27000.0, 60 months,12.59,608.69,C,C2,10+ years,MORTGAGE,107000.0,Verified,Fully Paid,debt_consolidation,GA,20.04,1.0,675.0,679.0,9.0,0.0,56.0,0,3,3,3,3,2,14,High Risk
9600.0, 36 months,11.22,315.3,B,B5,10+ years,RENT,72000.0,Source Verified,Fully Paid,major_purchase,OH,28.97,0.0,675.0,679.0,7.0,0.0,84.2,0,3,3,4,2,1,13,High Risk
35000.0, 36 months,13.67,1190.62,C,C4,10+ years,MORTGAGE,134000.0,Source Verified,Fully Paid,debt_consolidation,IN,14.02,0.0,670.0,674.0,18.0,1.0,67.9,0,3,2,3,3,1,12,Medium Risk
9600.0, 36 months,8.38,302.52,B,B1,2 years,MORTGAGE,91000.0,Not Verified,Fully Paid,credit_card,SC,6.13,0.0,695.0,699.0,5.0,0.0,74.0,0,3,1,3,2,1,10,Medium Risk
5000.0, 36 months,7.89,156.43,A,A5,3 years,MORTGAGE,94500.0,Source Verified,Fully Paid,credit_card,MO,11.05,0.0,670.0,674.0,15.0,0.0,70.9,0,3,2,3,1,1,10,Medium Risk
25000.0, 36 months,6.24,763.28,A,A2,< 1 year,MORTGAGE,120000.0,Not Verified,Fully Paid,debt_consolidation,UT,18.29,0.0,705.0,709.0,15.0,0.0,68.4,0,2,2,3,1,1,9,Medium Risk
1500.0, 36 months,11.22,49.27,B,B5,3 years,OWN,40000.0,Not Verified,Fully Paid,debt_consolidation,CT,20.97,0.0,795.0,799.0,17.0,0.0,7.2,0,1,3,1,2,1,8,Low Risk
15000.0, 36 months,11.99,498.15,C,C1,< 1 year,MORTGAGE,80000.0,Source Verified,Fully Paid,debt_consolidation,PA,9.74,1.0,690.0,694.0,13.0,0.0,22.0,0,3,1,1,3,2,10,Medium Risk
16600.0, 36 months,13.18,560.76,C,C3,9 years,MORTGAGE,60000.0,Not Verified,Fully Paid,credit_card,NJ,17.06,0.0,720.0,724.0,13.0,0.0,47.5,0,2,2,2,3,1,10,Medium Risk
35000.0, 36 months,12.59,1172.39,C,C2,4 years,MORTGAGE,150000.0,Verified,Fully Paid,credit_card,NH,11.66,0.0,725.0,729.0,9.0,0.0,88.6,0,2,2,4,3,1,12,Medium Risk
9600.0, 36 months,9.76,308.69,B,B3,10+ years,MORTGAGE,125201.0,Source Verified,Fully Paid,other,TX,13.62,5.0,660.0,664.0,11.0,0.0,41.1,0,3,2,2,2,4,13,High Risk
6500.0, 36 months,11.22,213.48,B,B5,5 years,MORTGAGE,65000.0,Verified,Fully Paid,debt_consolidation,TX,15.03,0.0,695.0,699.0,40.0,0.0,27.1,0,3,2,2,2,1,10,Medium Risk
30000.0, 60 months,13.18,685.36,C,C3,8 years,MORTGAGE,68000.0,Source Verified,Fully Paid,debt_consolidation,GA,32.88,0.0,735.0,739.0,13.0,0.0,56.4,0,2,4,3,3,1,13,High Risk
20000.0, 36 months,9.17,637.58,B,B2,Unknown,MORTGAGE,113700.0,Source Verified,Fully Paid,credit_card,FL,14.79,0.0,675.0,679.0,14.0,0.0,74.1,0,3,2,3,2,1,11,Medium Risk
5000.0, 36 months,11.99,166.05,C,C1,10+ years,OWN,37000.0,Source Verified,Fully Paid,debt_consolidation,TX,23.13,1.0,695.0,699.0,5.0,0.0,62.4,0,3,3,3,3,2,14,High Risk
15350.0, 60 months,8.38,314.05,B,B1,6 years,RENT,50000.0,Not Verified,Charged Off,credit_card,MI,17.04,0.0,705.0,709.0,17.0,0.0,52.8,1,2,2,3,2,1,10,Medium Risk
17000.0, 60 months,17.86,430.4,D,D5,10+ years,MORTGAGE,96000.0,Source Verified,Charged Off,debt_consolidation,NC,23.57,0.0,675.0,679.0,15.0,0.0,66.9,1,3,3,3,4,1,14,High Risk
7200.0, 36 months,9.76,231.52,B,B3,1 year,MORTGAGE,95000.0,Verified,Fully Paid,debt_consolidation,KS,26.44,0.0,685.0,689.0,26.0,0.0,48.1,0,3,3,2,2,1,11,Medium Risk
5000.0, 36 months,13.18,168.91,C,C3,< 1 year,RENT,20000.0,Source Verified,Fully Paid,debt_consolidation,NV,30.31,0.0,690.0,694.0,3.0,0.0,73.4,0,3,4,3,3,1,14,High Risk
19650.0, 36 months,9.76,631.84,B,B3,5 years,RENT,110000.0,Source Verified,Fully Paid,credit_card,NY,17.57,0.0,695.0,699.0,11.0,0.0,67.5,0,3,2,3,2,1,11,Medium Risk
10000.0, 36 months,11.99,332.1,C,C1,2 years,MORTGAGE,112000.0,Not Verified,Fully Paid,debt_consolidation,MN,21.28,1.0,700.0,704.0,14.0,2.0,44.2,0,2,3,2,3,2,12,Medium Risk
15000.0, 36 months,9.76,482.32,B,B3,8 years,RENT,55000.0,Source Verified,Fully Paid,debt_consolidation,CA,7.46,0.0,680.0,684.0,11.0,1.0,58.2,0,3,1,3,2,1,10,Medium Risk
25300.0, 60 months,17.86,640.53,D,D5,2 years,RENT,55000.0,Source Verified,Charged Off,debt_consolidation,RI,31.92,0.0,725.0,729.0,9.0,1.0,50.7,1,2,4,3,4,1,14,High Risk
12000.0, 60 months,18.2,306.03,E,E1,8 years,OWN,102000.0,Source Verified,Charged Off,debt_consolidation,FL,7.75,0.0,670.0,674.0,10.0,1.0,42.8,1,3,1,2,4,1,11,Medium Risk
22000.0, 36 months,9.17,701.34,B,B2,5 years,MORTGAGE,105000.0,Source Verified,Fully Paid,debt_consolidation,IN,17.02,0.0,735.0,739.0,15.0,0.0,54.2,0,2,2,3,2,1,10,Medium Risk
15000.0, 60 months,11.99,333.6,C,C1,10+ years,MORTGAGE,90000.0,Source Verified,Fully Paid,debt_consolidation,CO,24.01,0.0,675.0,679.0,23.0,0.0,31.0,0,3,3,2,3,1,12,Medium Risk
20000.0, 36 months,8.38,630.24,B,B1,1 year,MORTGAGE,66000.0,Not Verified,Fully Paid,credit_card,WI,24.76,0.0,700.0,704.0,15.0,0.0,33.4,0,2,3,2,2,1,10,Medium Risk
14000.0, 36 months,6.89,431.58,A,A3,5 years,OWN,80000.0,Not Verified,Fully Paid,debt_consolidation,CA,24.72,0.0,700.0,704.0,14.0,0.0,61.3,0,2,3,3,1,1,10,Medium Risk
35000.0, 60 months,20.99,946.68,E,E5,9 years,MORTGAGE,88000.0,Verified,Charged Off,credit_card,VA,28.41,0.0,690.0,694.0,31.0,0.0,59.5,1,3,3,3,4,1,14,High Risk
30000.0, 36 months,16.55,1062.88,D,D2,6 years,MORTGAGE,167000.0,Verified,Fully Paid,debt_consolidation,CA,21.46,0.0,675.0,679.0,16.0,1.0,60.4,0,3,3,3,4,1,14,High Risk
3600.0, 36 months,11.99,119.56,C,C1,3 years,MORTGAGE,47000.0,Source Verified,Fully Paid,home_improvement,IL,12.0,0.0,705.0,709.0,16.0,0.0,26.1,0,2,2,2,3,1,10,Medium Risk
4000.0, 36 months,7.89,125.15,A,A5,4 years,RENT,40785.0,Not Verified,Fully Paid,debt_consolidation,AR,13.8,0.0,760.0,764.0,8.0,0.0,10.7,0,1,2,1,1,1,6,Low Risk
15000.0, 36 months,11.22,492.65,B,B5,10+ years,MORTGAGE,170000.0,Verified,Fully Paid,home_improvement,FL,26.39,0.0,685.0,689.0,24.0,1.0,28.0,0,3,3,2,2,1,11,Medium Risk
1500.0, 36 months,13.67,51.03,C,C4,6 years,RENT,75000.0,Verified,Fully Paid,other,NY,11.51,5.0,670.0,674.0,22.0,0.0,60.2,0,3,2,3,3,4,15,High Risk
6000.0, 36 months,10.64,195.42,B,B4,< 1 year,RENT,50000.0,Source Verified,Fully Paid,debt_consolidation,CO,19.47,1.0,665.0,669.0,10.0,0.0,39.2,0,3,2,2,2,2,11,Medium Risk
20000.0, 36 months,6.24,610.62,A,A2,10+ years,OWN,49800.0,Source Verified,Fully Paid,debt_consolidation,CO,13.37,0.0,730.0,734.0,10.0,0.0,30.6,0,2,2,2,1,1,8,Low Risk
24000.0, 36 months,13.18,810.74,C,C3,10+ years,RENT,67540.0,Verified,Charged Off,debt_consolidation,CA,31.43,0.0,665.0,669.0,12.0,0.0,88.0,1,3,4,4,3,1,15,High Risk
11500.0, 36 months,10.64,374.54,B,B4,10+ years,RENT,101000.0,Verified,Fully Paid,credit_card,GA,27.52,0.0,695.0,699.0,23.0,1.0,44.8,0,3,3,2,2,1,11,Medium Risk
10000.0, 60 months,16.99,248.48,D,D3,10+ years,MORTGAGE,68000.0,Verified,Fully Paid,home_improvement,WA,18.8,1.0,675.0,679.0,10.0,0.0,54.7,0,3,2,3,4,2,14,High Risk
1000.0, 36 months,11.22,32.85,B,B5,10+ years,RENT,40000.0,Verified,Fully Paid,vacation,FL,18.27,0.0,695.0,699.0,9.0,0.0,39.8,0,3,2,2,2,1,10,Medium Risk
15000.0, 36 months,10.64,488.53,B,B4,10+ years,MORTGAGE,90000.0,Source Verified,Fully Paid,debt_consolidation,MA,18.92,2.0,665.0,669.0,9.0,0.0,56.3,0,3,2,3,2,3,13,High Risk
6375.0, 36 months,15.41,222.28,D,D1,10+ years,MORTGAGE,50000.0,Source Verified,Fully Paid,debt_consolidation,GA,16.3,3.0,665.0,669.0,9.0,0.0,42.8,0,3,2,2,4,4,15,High Risk
20000.0, 36 months,9.76,643.1,B,B3,10+ years,RENT,102000.0,Verified,Fully Paid,debt_consolidation,NJ,27.47,0.0,675.0,679.0,12.0,0.0,93.1,0,3,3,4,2,1,13,High Risk
5000.0, 36 months,8.38,157.56,B,B1,< 1 year,RENT,52000.0,Not Verified,Fully Paid,credit_card,CA,8.84,0.0,665.0,669.0,7.0,0.0,52.0,0,3,1,3,2,1,10,Medium Risk
14000.0, 36 months,9.17,446.31,B,B2,8 years,RENT,75000.0,Not Verified,Fully Paid,debt_consolidation,IL,27.7,0.0,680.0,684.0,15.0,0.0,46.8,0,3,3,2,2,1,11,Medium Risk
30000.0, 60 months,11.99,667.19,C,C1,4 years,MORTGAGE,107000.0,Source Verified,Fully Paid,debt_consolidation,OH,12.84,0.0,715.0,719.0,13.0,0.0,34.0,0,2,2,2,3,1,10,Medium Risk
15000.0, 36 months,9.76,482.32,B,B3,3 years,RENT,100000.0,Verified,Fully Paid,credit_card,PA,9.7,0.0,660.0,664.0,9.0,0.0,70.3,0,3,1,3,2,1,10,Medium Risk
6000.0, 36 months,10.64,195.42,B,B4,7 years,RENT,65000.0,Source Verified,Fully Paid,credit_card,CA,3.53,0.0,700.0,704.0,3.0,0.0,73.1,0,2,1,3,2,1,9,Medium Risk
20000.0, 60 months,14.48,470.36,C,C5,10+ years,MORTGAGE,100000.0,Source Verified,Charged Off,credit_card,NJ,18.18,0.0,665.0,669.0,15.0,1.0,71.1,1,3,2,3,3,1,12,Medium Risk
10000.0, 36 months,6.89,308.27,A,A3,4 years,MORTGAGE,150000.0,Verified,Fully Paid,credit_card,IL,29.13,0.0,705.0,709.0,23.0,0.0,87.0,0,2,3,4,1,1,11,Medium Risk
21000.0, 36 months,6.24,641.15,A,A2,10+ years,MORTGAGE,140000.0,Source Verified,Fully Paid,credit_card,CA,12.94,0.0,690.0,694.0,13.0,0.0,55.3,0,3,2,3,1,1,10,Medium Risk
20000.0, 36 months,9.76,643.1,B,B3,10+ years,MORTGAGE,55000.0,Verified,Fully Paid,debt_consolidation,AL,25.4,0.0,695.0,699.0,9.0,0.0,73.7,0,3,3,3,2,1,12,Medium Risk
8000.0, 36 months,11.22,262.75,B,B5,2 years,RENT,52000.0,Verified,Fully Paid,credit_card,CA,18.67,0.0,660.0,664.0,16.0,0.0,75.3,0,3,2,4,2,1,12,Medium Risk
